Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth
4.6240000000000006,5.168,5.168,5.168,5.168,5.168,5.168,6.5280000000000005
4.896000000000001,5.44,5.44,5.44,5.44,5.44,5.44,6.800000000000001
5.168,5.712,5.712,5.712,5.712,5.712,5.712,7.072000000000001
5.44,5.984,5.984,5.984,5.984,5.984,5.984,7.344
5.712,6.256,6.256,6.256,6.256,6.256,6.256,7.616
5.984,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,7.888000000000001
6.256,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,8.16
6.5280000000000005,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,8.432
6.800000000000001,7.344,7.344,7.344,7.344,7.344,7.344,8.704
7.072000000000001,7.616,7.616,7.616,7.616,7.616,7.616,8.976
7.344,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,9.248
7.616,8.16,8.16,8.16,8.16,8.16,8.16,9.52
7.888000000000001,8.432,8.432,8.432,8.432,8.432,8.432,0.272
8.16,8.704,8.704,8.704,8.704,8.704,8.704,0.544
8.432,8.976,8.976,8.976,8.976,8.976,8.976,0.8160000000000001
0.272,9.248,9.248,9.248,9.248,9.248,9.248,1.088
0.544,9.52,9.52,9.52,9.52,9.52,9.52,1.36
0.8160000000000001,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,1.632
1.088,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,1.904
1.36,10.336,10.336,10.336,10.336,10.336,10.336,2.176
1.632,10.608,10.608,10.608,10.608,10.608,10.608,2.4480000000000004
1.904,0.272,0.272,0.272,0.272,0.272,0.272,2.72
2.176,0.544,0.544,0.544,0.544,0.544,0.544,2.992
2.4480000000000004,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,3.264
2.72,1.088,1.088,1.088,1.088,1.088,1.088,3.5360000000000005
2.992,1.36,1.36,1.36,1.36,1.36,1.36,3.808
3.264,1.632,1.632,1.632,1.632,1.632,1.632,4.08
3.5360000000000005,1.904,1.904,1.904,1.904,1.904,1.904,4.352
3.808,2.176,2.176,2.176,2.176,2.176,2.176,4.6240000000000006
4.08,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,4.896000000000001
4.352,2.72,2.72,2.72,2.72,2.72,2.72,5.168
4.6240000000000006,2.992,2.992,2.992,2.992,2.992,2.992,5.44
4.896000000000001,3.264,3.264,3.264,3.264,3.264,3.264,5.712
5.168,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,5.984
5.44,3.808,3.808,3.808,3.808,3.808,3.808,6.256
5.712,4.08,4.08,4.08,4.08,4.08,4.08,6.5280000000000005
5.984,4.352,4.352,4.352,4.352,4.352,4.352,6.800000000000001
6.256,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,7.072000000000001
6.5280000000000005,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,7.344
6.800000000000001,5.168,5.168,5.168,5.168,5.168,5.168,7.616
7.072000000000001,5.44,5.44,5.44,5.44,5.44,5.44,7.888000000000001
7.344,5.712,5.712,5.712,5.712,5.712,5.712,8.16
7.616,5.984,5.984,5.984,5.984,5.984,5.984,8.432
7.888000000000001,6.256,6.256,6.256,6.256,6.256,6.256,8.704
8.16,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,8.976
